P(GPa)(System_main),T(K)(System_main),rho(g/cm^3)(System_main),mass (gm)(System_main),VS(km/s)(System_main),VP(km/s)(System_main),H(kJ/g)(System_main),cp(J/g/K)(System_main),S(J/g/K)(System_main),KS(GPa)(System_main),alpha(1e5_K^-1)(System_main),SiO2(Bulk_comp),MgO(Bulk_comp),FeO(Bulk_comp),Fe2O3(Bulk_comp),CaO(Bulk_comp),Al2O3(Bulk_comp),Na2O(Bulk_comp),Cr2O3(Bulk_comp),Si(Bulk_comp_elements),Mg(Bulk_comp_elements),Fe(Bulk_comp_elements),Ca(Bulk_comp_elements),Al(Bulk_comp_elements),Na(Bulk_comp_elements),Cr(Bulk_comp_elements),O(Bulk_comp_elements),anorthite(plagioclase),albite(plagioclase),rho (gm/cc)(plagioclase),V (cc)(plagioclase),spinel(spinel),hercynite(spinel),magnetite(spinel),picro-chromite(spinel),rho (gm/cc)(spinel),V (cc)(spinel),enstatite(orthopyroxene),ferrosilite(orthopyroxene),mg-tschermaks(orthopyroxene),ortho-diopside(orthopyroxene),rho (gm/cc)(orthopyroxene),V (cc)(orthopyroxene),diopside(clinopyroxene),hedenbergite(clinopyroxene),clinoenstatite(clinopyroxene),ca-tschermaks(clinopyroxene),jadeite(clinopyroxene),acmite(clinopyroxene),rho (gm/cc)(clinopyroxene),V (cc)(clinopyroxene),hp-clinoenstatite(hp-clinopyroxene),hp-clinoferrosilite(hp-clinopyroxene),rho (gm/cc)(hp-clinopyroxene),V (cc)(hp-clinopyroxene),wollastonite(wollastonite),rho (gm/cc)(wollastonite),V (cc)(wollastonite),pseudowollastonite(pseudowollastonite),rho (gm/cc)(pseudowollastonite),V (cc)(pseudowollastonite),pyrope(garnet),almandine(garnet),grossular(garnet),mg-majorite(garnet),na-majorite(garnet),andradite(garnet),knorringite(garnet),rho (gm/cc)(garnet),V (cc)(garnet),ca-perovskite(ca-perovskite),rho (gm/cc)(ca-perovskite),V (cc)(ca-perovskite),forsterite(olivine),fayalite(olivine),rho (gm/cc)(olivine),V (cc)(olivine),mg-wadsleyite(wadsleyite),fe-wadsleyite(wadsleyite),rho (gm/cc)(wadsleyite),V (cc)(wadsleyite),mg-ringwoodite(ringwoodite),fe-ringwoodite(ringwoodite),rho (gm/cc)(ringwoodite),V (cc)(ringwoodite),mg-akimotoite(akimotoite),fe-akimotoite(akimotoite),corundum(akimotoite),hematite(akimotoite),eskolaite(akimotoite),rho (gm/cc)(akimotoite),V (cc)(akimotoite),mg-bridgmanite(bridgmanite),fe-bridgmanite(bridgmanite),al-bridgmanite(bridgmanite),ferric-bridgmanite(bridgmanite),ferric-bridgmanite-ls(bridgmanite),ferric-al-bridgmanite(bridgmanite),cr-bridgmanite(bridgmanite),rho (gm/cc)(bridgmanite),V (cc)(bridgmanite),mg-post-perovskite(post-perovskite),fe-post-perovskite(post-perovskite),al-post-perovskite(post-perovskite),ferric-post-perovskite(post-perovskite),cr-post-perovskite(post-perovskite),rho (gm/cc)(post-perovskite),V (cc)(post-perovskite),mg-ca-ferrite(ca-ferrite),fe-ca-ferrite(ca-ferrite),na-ca-ferrite(ca-ferrite),high-pressure-magnetite(ca-ferrite),cr-ca-ferrite(ca-ferrite),rho (gm/cc)(ca-ferrite),V (cc)(ca-ferrite),mg-nal-phase(nal-phase),fe-nal-phase(nal-phase),na-nal-phase(nal-phase),rho (gm/cc)(nal-phase),V (cc)(nal-phase),periclase(ferropericlase),wustite(ferropericlase),wustite-ls(ferropericlase),alpha-naalo2(ferropericlase),magnetite(ferropericlase),rho (gm/cc)(ferropericlase),V (cc)(ferropericlase),quartz(quartz),rho (gm/cc)(quartz),V (cc)(quartz),coesite(coesite),rho (gm/cc)(coesite),V (cc)(coesite),stishovite(stishovite),rho (gm/cc)(stishovite),V (cc)(stishovite),alpha-pbo-type-sio2(alpha-pbo-type-sio2),rho (gm/cc)(alpha-pbo-type-sio2),V (cc)(alpha-pbo-type-sio2),kyanite(kyanite),rho (gm/cc)(kyanite),V (cc)(kyanite),nepheline(nepheline),rho (gm/cc)(nepheline),V (cc)(nepheline),alpha-iron(alpha-iron),rho (gm/cc)(alpha-iron),V (cc)(alpha-iron),gamma-iron(gamma-iron),rho (gm/cc)(gamma-iron),V (cc)(gamma-iron),epsilon-iron(epsilon-iron),rho (gm/cc)(epsilon-iron),V (cc)(epsilon-iron)
0.0,1173.0,3.159555797183892,510.8387347345,4.267710307612852,7.442295416935537,-12.529826482124925,1.2176742580626292,2.1199775646519607,72.3990701617015,2.576553411838559,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.24905004,-0.0,2.73101,101.87108,0.00082997,0.00037103,0.010775,3.5e-05,4.94326,45.20662,0.45720717,0.05117807,0.00794592,0.01368996,3.19766,64.82865,0.59699883,0.03387812,0.03660382,0.01173305,0.0,0.00017,3.2049,67.80372,-0.0,-0.0,3.60354,64.46973,0.0,2.82341,41.14315,0.0,2.7999,41.48865,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.66768,121.40538,0.0,4.10198,28.31902,1.08638918,0.13992986,3.27712,45.12899,-0.0,0.0,4.02595,42.78147,-0.0,-0.0,4.14051,41.59752,-0.0,-0.0,-0.0,0.0,-0.0,4.57482,28.23979,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.87509,27.44192,-0.0,-0.0,-0.0,0.0,-0.0,4.86829,26.53741,0.0,-0.0,0.0,0.0,-0.0,4.48039,39.36931,0.0,0.0,0.0,3.93825,113.62189,0.0,0.0,0.0,0.0,0.0,4.81595,46.98749,-0.0,2.53063,23.74309,-0.0,2.88519,20.82532,-0.0,4.19282,14.33044,-0.0,4.30443,13.95887,-0.0,3.58687,45.17741,0.0,2.50457,56.71805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1223.0,3.1555536343378727,510.8387347345,4.252464744529041,7.414872780072832,-12.4687177790159,1.2267665763835027,2.1709931510638,68.54939512481126,2.4893431701572495,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.2444122,-0.0,2.72885,101.95165,0.00100074,0.00039874,0.010775,3.5e-05,4.91581,45.20508,0.45242032,0.05083372,0.00954512,0.01704315,3.19113,64.98174,0.59357496,0.03574649,0.04477363,0.0145732,0.0,0.00017,3.19964,67.88235,-0.0,-0.0,3.59539,64.61589,0.0,2.81781,41.22488,0.0,2.79455,41.56808,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.66195,121.59529,0.0,4.09365,28.3766,1.08215656,0.13932616,3.27098,45.21282,-0.0,0.0,4.01876,42.85803,-0.0,-0.0,4.13434,41.6596,-0.0,-0.0,-0.0,0.0,-0.0,4.56773,28.28361,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.86681,27.4886,-0.0,-0.0,-0.0,0.0,-0.0,4.85781,26.59466,0.0,-0.0,0.0,0.0,-0.0,4.47131,39.44922,0.0,0.0,0.0,3.93089,113.83457,0.0,0.0,0.0,0.0,0.0,4.80573,47.08744,-0.0,2.53087,23.74083,-0.0,2.88373,20.83589,-0.0,4.18635,14.3526,-0.0,4.29814,13.97931,-0.0,3.58188,45.24038,0.0,2.49849,56.85597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1273.0,3.151713866266278,510.8387347345,4.237498770840439,7.387410203782474,-12.407142954753938,1.2363453433782898,2.220337925206689,64.5298960628367,2.3757630632846336,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.23892793,-0.0,2.72668,102.03285,0.00119986,0.00043024,0.010775,3.5e-05,4.88591,45.19472,0.44683071,0.05047032,0.01135949,0.02089825,3.18449,65.14265,0.58985476,0.03765659,0.05439654,0.01801247,0.0,0.00017,3.19428,67.95441,-0.0,-0.0,3.58715,64.76427,0.0,2.81217,41.30762,0.0,2.78916,41.64841,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.65617,121.78752,0.0,4.08527,28.43485,1.07704906,0.13871876,3.26486,45.29835,-0.0,0.0,4.01147,42.93589,-0.0,-0.0,4.1281,41.7226,-0.0,-0.0,-0.0,0.0,-0.0,4.56055,28.32814,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.85848,27.53577,-0.0,-0.0,-0.0,0.0,-0.0,4.84718,26.65299,0.0,-0.0,0.0,0.0,-0.0,4.46217,39.53007,0.0,0.0,0.0,3.92347,114.04998,0.0,0.0,0.0,0.0,0.0,4.79539,47.18898,-0.0,2.53111,23.73856,-0.0,2.88226,20.84649,-0.0,4.17979,14.37513,-0.0,4.29176,14.00008,-0.0,3.57685,45.30396,0.0,2.49236,56.99595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1323.0,3.148083008215061,510.8387347345,4.222914128897801,7.3599978760568465,-12.3450743210377,1.2465472578944785,2.268162002087104,60.334247378674235,2.2283944566705536,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.23242883,-0.0,2.7245,102.11468,0.00143435,0.00046676,0.010775,3.5e-05,4.85311,45.17383,0.44033494,0.0500832,0.01341098,0.02527803,3.17771,65.31175,0.58581627,0.03963779,0.06572704,0.02218907,0.0,0.00017,3.18884,68.01905,-0.0,-0.0,3.57883,64.91489,0.0,2.80648,41.39137,0.0,2.78373,41.72965,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.65034,121.9821,0.0,4.07682,28.49377,1.0709007,0.13809702,3.25875,45.38568,-0.0,0.0,4.00408,43.01507,-0.0,-0.0,4.12178,41.78655,-0.0,-0.0,-0.0,0.0,-0.0,4.55328,28.37338,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.85008,27.58342,-0.0,-0.0,-0.0,0.0,-0.0,4.8364,26.71244,0.0,-0.0,0.0,0.0,-0.0,4.45295,39.61187,0.0,0.0,0.0,3.91598,114.26813,0.0,0.0,0.0,0.0,0.0,4.78493,47.29216,-0.0,2.53135,23.7363,-0.0,2.88079,20.85714,-0.0,4.17314,14.39804,-0.0,4.2853,14.02118,-0.0,3.57179,45.36816,0.0,2.48616,57.13801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1373.0,3.144720356010053,510.8387347345,4.208841334427447,7.332754887917593,-12.282477266977857,1.2575141516203918,2.3146039380677297,55.96349000793535,2.037822302099723,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.22470278,6.4e-07,2.7223,102.19713,0.0017143,0.00050997,0.01077532,3.5e-05,4.81679,45.14011,0.43282312,0.04966729,0.01572481,0.03019639,3.17082,65.48938,0.58144649,0.04172652,0.07906635,0.02727781,0.0,0.00016936,3.18334,68.07549,0.0,-0.0,3.57042,65.0678,-0.0,2.80074,41.47615,-0.0,2.77826,41.81181,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.64446,122.17905,-0.0,4.06831,28.55337,1.06350203,0.1374468,3.25267,45.47486,-0.0,-0.0,3.9966,43.09563,-0.0,-0.0,4.11539,41.85147,-0.0,-0.0,-0.0,0.0,-0.0,4.54591,28.41935,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.84163,27.63155,-0.0,-0.0,-0.0,0.0,-0.0,4.82545,26.77305,0.0,-0.0,0.0,0.0,-0.0,4.44367,39.69462,0.0,-0.0,0.0,3.90842,114.48905,-0.0,-0.0,-0.0,0.0,0.0,4.77434,47.39705,0.0,2.5316,23.73404,0.0,2.87931,20.86783,-0.0,4.1664,14.42132,0.0,4.27876,14.04261,0.0,3.5667,45.43297,0.0,2.4799,57.28222,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1423.0,3.1417022917648607,510.8387347345,4.195449538735401,7.305837720841534,-12.21930987857725,1.2693895162759876,2.359792615842237,51.432278105663194,1.7922557168789033,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.21548324,5.6e-07,2.72009,102.28021,0.00205439,0.00056222,0.01077528,3.5e-05,4.77612,45.09042,0.42419029,0.04921833,0.01833074,0.03565409,3.16381,65.6758,0.57674603,0.04396751,0.09476184,0.03349913,0.0,0.00016944,3.17778,68.12303,0.0,-0.0,3.56192,65.22304,-0.0,2.79496,41.56199,-0.0,2.77275,41.89491,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.63852,122.37841,-0.0,4.05974,28.61365,1.05458775,0.13674916,3.24663,45.56601,-0.0,-0.0,3.98901,43.17759,-0.0,-0.0,4.10892,41.91737,-0.0,-0.0,-0.0,0.0,-0.0,4.53845,28.46609,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.83313,27.68016,-0.0,-0.0,-0.0,0.0,-0.0,4.81433,26.83487,0.0,-0.0,0.0,0.0,-0.0,4.43432,39.77836,0.0,-0.0,0.0,3.9008,114.71279,-0.0,-0.0,-0.0,0.0,0.0,4.76362,47.5037,0.0,2.53184,23.73177,0.0,2.87783,20.87856,-0.0,4.15958,14.44498,0.0,4.27214,14.06438,-0.0,3.56157,45.49839,0.0,2.47358,57.42861,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1473.0,3.1391250996635893,510.8387347345,4.1829540796736415,7.279441506623094,-12.155523213708095,1.2823186258427934,2.4038484549922288,46.77150528726247,1.4768400962173722,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.20443537,4.8e-07,2.71786,102.36391,0.00247715,0.00062704,0.01077524,3.5e-05,4.72992,45.02047,0.41435624,0.04873443,0.02126428,0.04163509,3.15669,65.8711,0.57173916,0.04641447,0.11319421,0.04112592,0.0,0.00016952,3.1722,68.16132,0.0,-0.0,3.55333,65.38067,-0.0,2.78913,41.64889,-0.0,2.7672,41.97896,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.63253,122.58021,-0.0,4.05111,28.67462,1.04382421,0.1359772,3.24065,45.65923,-0.0,-0.0,3.98132,43.26101,-0.0,-0.0,4.10237,41.9843,-0.0,-0.0,-0.0,0.0,-0.0,4.53089,28.51361,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.82457,27.72927,-0.0,-0.0,-0.0,0.0,-0.0,4.80304,26.89797,0.0,-0.0,0.0,0.0,-0.0,4.42489,39.86308,0.0,-0.0,0.0,3.89311,114.93939,-0.0,-0.0,-0.0,0.0,0.0,4.75277,47.61217,0.0,2.53208,23.72951,0.0,2.87635,20.88932,-0.0,4.15266,14.46904,0.0,4.26543,14.0865,-0.0,3.55641,45.56441,0.0,2.4672,57.57724,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1523.0,3.137111665700699,510.8387347345,4.171632160639368,7.25380470801957,-12.09106067754534,1.2964657153437211,2.4468849186338764,42.028754975436634,1.0722532898728507,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.19113751,4e-07,2.71562,102.44823,0.00301805,0.00070982,0.0107752,3.5e-05,4.67656,44.92432,0.40330095,0.04821991,0.02457077,0.04810362,3.14946,66.07521,0.56648471,0.04913051,0.13475547,0.05049365,0.0,0.0001696,3.16663,68.19048,0.0,-0.0,3.54466,65.54074,-0.0,2.78325,41.73688,-0.0,2.7616,42.06397,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.62649,122.78451,-0.0,4.04242,28.73628,1.03078751,0.13509232,3.23474,45.75464,-0.0,-0.0,3.97352,43.34595,-0.0,-0.0,4.09574,42.05227,-0.0,-0.0,-0.0,0.0,-0.0,4.52322,28.56193,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.81596,27.77887,-0.0,-0.0,-0.0,0.0,-0.0,4.79156,26.96239,0.0,-0.0,0.0,0.0,-0.0,4.4154,39.94881,0.0,-0.0,0.0,3.88535,115.16891,-0.0,-0.0,-0.0,0.0,0.0,4.74177,47.72254,0.0,2.53232,23.72726,0.0,2.87486,20.90011,-0.0,4.14565,14.4935,0.0,4.25864,14.10897,-0.0,3.55121,45.63105,0.0,2.46075,57.72816,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1573.0,3.135820525285594,510.8387347345,4.161844566218006,7.229209795264422,-12.025855954047737,1.3120694526717158,2.489010755593537,37.261719749235745,0.5515378594951278,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.17505058,3.3e-07,2.71338,102.53318,0.00373498,0.00081911,0.01077516,3.5e-05,4.61377,44.79389,0.39111154,0.04769079,0.02831235,0.05500582,3.14216,66.2877,0.5610923,0.05218848,0.1598194,0.06201281,0.0,0.00016967,3.1611,68.21128,0.0,-0.0,3.53589,65.70332,-0.0,2.77732,41.82598,-0.0,2.75597,42.14997,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.62039,122.99134,-0.0,4.03366,28.79865,1.01492882,0.13403783,3.22893,45.85239,-0.0,-0.0,3.96561,43.43246,-0.0,-0.0,4.08902,42.12133,-0.0,-0.0,-0.0,0.0,-0.0,4.51545,28.6111,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.80729,27.82897,-0.0,-0.0,-0.0,0.0,-0.0,4.77989,27.0282,0.0,-0.0,0.0,0.0,-0.0,4.40583,40.03557,0.0,-0.0,0.0,3.87752,115.40138,-0.0,-0.0,-0.0,0.0,0.0,4.73064,47.83489,-0.0,2.53256,23.725,0.0,2.87338,20.91094,-0.0,4.13855,14.51838,0.0,4.25176,14.13179,-0.0,3.54599,45.6983,0.0,2.45423,57.88144,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1623.0,3.1354623857817483,510.8387347345,4.154075348791748,7.205990703686391,-11.959826692100656,1.3295533240901156,2.5303345317149937,32.53192284170732,-0.1255737952504307,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.15546369,-0.0,2.71111,102.61875,0.00472416,0.0009686,0.010775,3.5e-05,4.53867,44.61911,0.37803268,0.0471822,0.03258087,0.06227838,3.13479,66.50779,0.55574203,0.05567323,0.18872555,0.07619267,0.0,0.00017,3.15568,68.22519,-0.0,-0.0,3.52702,65.86846,0.0,2.77134,41.91623,0.0,2.75029,42.23697,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.61423,123.20077,0.0,4.02485,28.86173,0.99551155,0.13272938,3.22324,45.95263,-0.0,0.0,3.95757,43.5206,-0.0,-0.0,4.08222,42.19149,-0.0,-0.0,-0.0,0.0,-0.0,4.50756,28.66114,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.79856,27.87958,-0.0,-0.0,-0.0,0.0,-0.0,4.76802,27.09548,0.0,-0.0,0.0,0.0,-0.0,4.39619,40.12338,0.0,0.0,0.0,3.86963,115.63689,0.0,0.0,0.0,0.0,0.0,4.71935,47.9493,-0.0,2.5328,23.72274,-0.0,2.87188,20.92181,-0.0,4.13135,14.54368,-0.0,4.24479,14.15499,-0.0,3.54073,45.76616,0.0,2.44764,58.03714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1673.0,3.13632577335322,510.8387347345,4.148997052547369,7.184555009333441,-11.89286195646266,1.3496674838342453,2.5709722817963767,27.917180429474968,-1.0186776165821088,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.13140715,-0.0,2.70884,102.70496,0.00614071,0.00117945,0.010775,3.5e-05,4.44846,44.39093,0.36449886,0.04675629,0.03751774,0.06986597,3.12738,66.73417,0.55070313,0.05968879,0.22180497,0.09368495,0.0,0.00017,3.15043,68.23418,-0.0,-0.0,3.51806,66.03624,0.0,2.76531,42.00764,0.0,2.74457,42.32499,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.60802,123.41285,0.0,4.01597,28.92553,0.9715149,0.1310421,3.21769,46.05554,-0.0,0.0,3.94942,43.61044,-0.0,-0.0,4.07533,42.2628,-0.0,-0.0,-0.0,0.0,-0.0,4.49957,28.71209,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.78978,27.9307,-0.0,-0.0,-0.0,0.0,-0.0,4.75594,27.16432,0.0,-0.0,0.0,0.0,-0.0,4.38647,40.21226,0.0,0.0,0.0,3.86166,115.87549,0.0,0.0,0.0,0.0,0.0,4.7079,48.06587,-0.0,2.53304,23.72049,-0.0,2.87039,20.9327,-0.0,4.12405,14.56942,-0.0,4.23773,14.17857,-0.0,3.53544,45.83464,0.0,2.44099,58.19535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1723.0,3.1388096728235464,510.8387347345,4.147563234418655,7.165426762696067,-11.82480284251388,1.3735843183421186,2.611058026977737,23.551767206951915,-2.205015375060996,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.10154317,-0.0,2.70655,102.79181,0.00820174,0.0014796,0.010775,3.5e-05,4.34302,44.11065,0.35112083,0.04650805,0.04334354,0.07774409,3.11997,66.96498,0.54632748,0.06437332,0.25946941,0.11536194,0.0,0.00017,3.14542,68.24039,-0.0,-0.0,3.509,66.20673,0.0,2.75922,42.10024,0.0,2.73881,42.41407,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.60175,123.62765,0.0,4.00703,28.99007,0.94153383,0.12879799,3.21234,46.16138,-0.0,0.0,3.94114,43.70206,-0.0,-0.0,4.06835,42.33531,-0.0,-0.0,-0.0,0.0,-0.0,4.49145,28.76398,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.78094,27.98235,-0.0,-0.0,-0.0,0.0,-0.0,4.74363,27.23481,-0.0,-0.0,0.0,0.0,-0.0,4.37668,40.30223,0.0,0.0,0.0,3.85362,116.11727,0.0,0.0,0.0,0.0,0.0,4.69629,48.1847,-0.0,2.53328,23.71824,-0.0,2.86889,20.94362,-0.0,4.11664,14.59563,-0.0,4.23058,14.20254,-0.0,3.53012,45.90375,0.0,2.43427,58.35612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1773.0,3.1434497921722966,510.8387347345,4.151108319640599,7.149290559478878,-11.755418831122409,1.4030607650294893,2.6507552735260966,19.598689270966968,-3.780573111838673,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.06406963,-0.0,2.70425,102.8793,0.01114186,0.00189785,0.010775,3.5e-05,4.22793,43.80037,0.3386148,0.04656704,0.05039616,0.08594479,3.11262,67.19785,0.54299383,0.06991725,0.30233737,0.1424245,0.0,0.00017,3.14073,68.2457,-0.0,-0.0,3.49984,66.38001,0.0,2.75309,42.19407,0.0,2.733,42.50421,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.59542,123.84523,0.0,3.99803,29.05534,0.90374201,0.12575791,3.20725,46.27046,-0.0,0.0,3.93273,43.79553,-0.0,-0.0,4.06128,42.40904,-0.0,-0.0,-0.0,0.0,-0.0,4.4832,28.81687,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,4.77204,28.03452,-0.0,-0.0,-0.0,0.0,-0.0,4.73108,27.30704,-0.0,-0.0,0.0,0.0,-0.0,4.36681,40.39332,0.0,0.0,0.0,3.8455,116.36228,0.0,0.0,0.0,0.0,0.0,4.68451,48.3059,-0.0,2.53352,23.716,-0.0,2.86739,20.95458,-0.0,4.10913,14.6223,-0.0,4.22333,14.22691,-0.0,3.52476,45.97348,0.0,2.42747,58.51955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1823.0,3.150988494594533,510.8387347345,4.161575212406667,7.1371013578077696,-11.68436305956577,1.4411841261984504,2.690278588215472,16.10262514782503,-5.918845259207111,48.5007495357159,29.822836680382046,6.008673280414601,0.3394831993116993,9.938493430101126,5.387691229660632,0.0010312856370882026,0.0010413587769073163,4.12355,3.7799,0.44896,0.90535,0.53986,0.00017,7e-05,14.20215,0.01648934,-0.0,2.70193,102.96744,0.01520272,0.00246645,0.010775,3.5e-05,4.11197,43.49242,0.32779359,0.04711366,0.05920191,0.09461883,3.1054,67.43018,0.54107635,0.07659589,0.3513865,0.17656959,0.0,0.00017,3.13643,68.25153,-0.0,-0.0,3.49058,66.55616,0.0,2.7469,42.28916,0.0,2.72715,42.59544,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3.58904,124.06567,0.0,3.98896,29.12137,0.8557025,0.12158768,3.20252,46.38321,-0.0,0.0,3.92418,43.89094,-0.0,-0.0,4.05411,42.48406,-0.0,-0.0,-0.0,0.0,-0.0,4.47483,28.87079,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,4.76308,28.08723,-0.0,-0.0,-0.0,0.0,-0.0,4.71828,27.38115,-0.0,-0.0,0.0,0.0,-0.0,4.35686,40.48556,0.0,0.0,0.0,3.83731,116.61063,0.0,0.0,0.0,0.0,0.0,4.67255,48.4296,-0.0,2.53376,23.71375,-0.0,2.86589,20.96556,-0.0,4.10152,14.64946,-0.0,4.21599,14.2517,-0.0,3.51937,46.04386,0.0,2.42059,58.68573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
